,temporada_alta,dif_min,atraso_15,periodo_dia
9326,1,1.0,0,tarde
9327,1,6.0,0,tarde
9328,1,4.0,0,tarde
9329,1,-3.0,0,tarde
9330,1,6.0,0,tarde
9331,1,4.0,0,tarde
9332,1,-1.0,0,tarde
9333,1,11.0,0,tarde
9334,1,-1.0,0,tarde
9335,1,3.0,0,tarde
9336,1,9.0,0,tarde
9337,1,2.0,0,tarde
9338,1,4.0,0,tarde
9339,1,4.0,0,tarde
9340,1,0.0,0,tarde
9341,1,-1.0,0,tarde
9342,1,-2.0,0,tarde
9343,1,6.0,0,tarde
9344,1,4.0,0,tarde
9345,1,7.0,0,tarde
9346,1,-1.0,0,tarde
9347,1,43.0,1,tarde
9348,1,-4.0,0,tarde
9349,1,0.0,0,tarde
9350,1,9.0,0,tarde
9351,1,3.0,0,tarde
9352,1,4.0,0,tarde
9353,1,-2.0,0,tarde
9354,1,4.0,0,tarde
9355,1,1.0,0,tarde
9356,1,8.0,0,tarde
9357,1,2.0,0,tarde
9358,1,8.0,0,tarde
9359,1,4.0,0,tarde
9360,1,2.0,0,tarde
9361,1,39.0,1,tarde
9362,1,11.0,0,tarde
9363,1,5.0,0,tarde
9364,1,13.0,0,tarde
9365,1,5.0,0,tarde
9366,1,-2.0,0,tarde
9367,1,49.0,1,tarde
9368,1,-1.0,0,tarde
9369,1,4.0,0,tarde
9370,1,1.0,0,tarde
9371,1,-2.0,0,tarde
9372,1,-3.0,0,tarde
9373,1,15.0,0,tarde
9374,1,-3.0,0,tarde
9375,1,12.0,0,tarde
9376,1,-2.0,0,tarde
9377,1,10.0,0,tarde
9378,1,17.0,1,tarde
9379,1,-4.0,0,tarde
9380,1,8.0,0,tarde
9381,1,13.0,0,tarde
9382,1,4.0,0,tarde
9383,1,14.0,0,tarde
9384,1,7.0,0,tarde
9385,1,-2.0,0,tarde
9386,1,8.0,0,tarde
9387,1,5.0,0,tarde
9388,1,14.0,0,tarde
9389,1,12.0,0,tarde
9390,1,22.0,1,tarde
9391,1,5.0,0,tarde
9392,1,2.0,0,tarde
9393,1,-1.0,0,tarde
9394,1,8.0,0,tarde
9395,1,2.0,0,tarde
9396,1,-2.0,0,tarde
9397,1,0.0,0,tarde
9398,1,-2.0,0,tarde
9399,1,10.0,0,tarde
9400,1,-3.0,0,tarde
9401,1,4.0,0,tarde
9402,1,1.0,0,tarde
9403,1,2.0,0,tarde
9404,1,1.0,0,tarde
9405,1,12.0,0,tarde
9406,1,1.0,0,tarde
9407,1,-5.0,0,tarde
9408,1,21.0,1,tarde
9409,1,5.0,0,tarde
9410,1,0.0,0,tarde
9411,1,-2.0,0,tarde
9412,1,3.0,0,tarde
9413,1,28.0,1,tarde
9414,1,132.0,1,tarde
9415,1,12.0,0,tarde
9416,1,4.0,0,tarde
9417,1,2.0,0,mañana
9418,1,7.0,0,tarde
9419,1,2.0,0,mañana
9420,1,32.0,1,tarde
9421,1,27.0,1,tarde
9422,1,4.0,0,tarde
9423,1,2.0,0,tarde
9424,1,-1.0,0,mañana
9425,1,1.0,0,tarde
9426,1,20.0,1,mañana
9427,1,-3.0,0,tarde
9428,1,0.0,0,tarde
9429,1,0.0,0,tarde
9430,1,2.0,0,tarde
9431,1,15.0,0,mañana
9432,1,-7.0,0,tarde
9433,1,6.0,0,mañana
9434,1,-1.0,0,tarde
9435,1,1.0,0,tarde
9436,1,5.0,0,tarde
9437,1,1.0,0,tarde
9438,1,5.0,0,mañana
9439,1,-6.0,0,tarde
9440,1,12.0,0,mañana
9441,1,3.0,0,mañana
9442,1,-2.0,0,tarde
9443,1,0.0,0,tarde
9444,1,18.0,1,tarde
9445,1,-2.0,0,tarde
9446,1,-4.0,0,tarde
9447,1,6.0,0,mañana
9448,1,6.0,0,mañana
9449,1,14.0,0,mañana
9450,1,2.0,0,mañana
9451,1,8.0,0,mañana
9452,1,-1.0,0,mañana
9453,1,1.0,0,mañana
9454,1,3.0,0,mañana
9455,1,-4.0,0,mañana
9456,1,-5.0,0,mañana
9457,1,5.0,0,mañana
9458,1,4.0,0,tarde
9459,1,-3.0,0,tarde
9460,1,4.0,0,mañana
9461,1,10.0,0,mañana
9462,1,7.0,0,mañana
9463,1,-7.0,0,mañana
9464,1,-3.0,0,mañana
9465,1,6.0,0,tarde
9466,1,4.0,0,mañana
9467,1,4.0,0,mañana
9468,1,-2.0,0,mañana
9469,1,-4.0,0,mañana
9470,1,5.0,0,mañana
9471,1,16.0,1,tarde
9472,1,-2.0,0,mañana
9473,1,1.0,0,mañana
9474,1,2.0,0,mañana
9475,1,1.0,0,mañana
9476,1,3.0,0,mañana
9477,1,0.0,0,tarde
9478,1,14.0,0,mañana
9479,1,6.0,0,mañana
9480,1,0.0,0,mañana
9481,1,0.0,0,mañana
9482,1,3.0,0,mañana
9483,1,-4.0,0,mañana
9484,1,-2.0,0,mañana
9485,1,11.0,0,mañana
9486,1,6.0,0,mañana
9487,1,27.0,1,mañana
9488,1,4.0,0,mañana
9489,1,2.0,0,mañana
9490,1,5.0,0,mañana
9491,1,17.0,1,mañana
9492,1,0.0,0,mañana
9493,1,0.0,0,mañana
9494,1,94.0,1,mañana
9495,1,2.0,0,mañana
9496,1,8.0,0,mañana
9497,1,-1.0,0,mañana
9498,1,23.0,1,mañana
9499,1,-3.0,0,mañana
9500,1,-4.0,0,mañana
9501,1,4.0,0,mañana
9502,1,1.0,0,mañana
9503,1,0.0,0,mañana
9504,1,0.0,0,mañana
9505,1,1.0,0,tarde
9506,1,7.0,0,tarde
9507,1,3.0,0,tarde
9508,1,6.0,0,tarde
9509,1,2.0,0,tarde
9510,1,2.0,0,tarde
9511,1,1.0,0,tarde
9512,1,3.0,0,tarde
9513,1,6.0,0,tarde
9514,1,-2.0,0,tarde
9515,1,30.0,1,tarde
9516,1,-2.0,0,tarde
9517,1,4.0,0,tarde
9518,1,1.0,0,tarde
9519,1,3.0,0,tarde
9520,1,7.0,0,tarde
9521,1,1.0,0,tarde
9522,1,1.0,0,tarde
9523,1,1.0,0,tarde
9524,1,8.0,0,tarde
9525,1,4.0,0,tarde
9526,1,-1.0,0,tarde
9527,1,3.0,0,tarde
9528,1,6.0,0,tarde
9529,1,1.0,0,tarde
9530,1,-2.0,0,tarde
9531,1,2.0,0,tarde
9532,1,19.0,1,tarde
9533,1,25.0,1,noche
9534,1,4.0,0,tarde
9535,1,1.0,0,tarde
9536,1,3.0,0,noche
9537,1,1.0,0,tarde
9538,1,6.0,0,tarde
9539,1,25.0,1,noche
9540,1,1.0,0,tarde
9541,1,-1.0,0,tarde
9542,1,10.0,0,noche
9543,1,10.0,0,noche
9544,1,8.0,0,tarde
9545,1,17.0,1,tarde
9546,1,-1.0,0,noche
9547,1,3.0,0,tarde
9548,1,0.0,0,tarde
9549,1,1.0,0,noche
9550,1,29.0,1,noche
9551,1,8.0,0,tarde
9552,1,4.0,0,tarde
9553,1,9.0,0,noche
9554,1,7.0,0,tarde
9555,1,3.0,0,tarde
9556,1,10.0,0,noche
9557,1,3.0,0,noche
9558,1,10.0,0,tarde
9559,1,2.0,0,tarde
9560,1,11.0,0,noche
9561,1,8.0,0,tarde
9562,1,0.0,0,tarde
9563,1,-1.0,0,noche
9564,1,-7.0,0,noche
9565,1,-1.0,0,tarde
9566,1,6.0,0,tarde
9567,1,9.0,0,noche
9568,1,5.0,0,tarde
9569,1,2.0,0,noche
9570,1,0.0,0,tarde
9571,1,17.0,1,noche
9572,1,13.0,0,noche
9573,1,27.0,1,noche
9574,1,1.0,0,tarde
9575,1,21.0,1,noche
9576,1,4.0,0,noche
9577,1,26.0,1,noche
9578,1,9.0,0,noche
9579,1,-1.0,0,noche
9580,1,6.0,0,tarde
9581,1,31.0,1,noche
9582,1,21.0,1,noche
9583,1,7.0,0,noche
9584,1,10.0,0,noche
9585,1,6.0,0,noche
9586,1,1.0,0,tarde
9587,1,67.0,1,noche
9588,1,6.0,0,noche
9589,1,3.0,0,noche
9590,1,9.0,0,noche
9591,1,14.0,0,noche
9592,1,13.0,0,tarde
9593,1,0.0,0,noche
9594,1,1.0,0,noche
9595,1,53.0,1,noche
9596,1,11.0,0,noche
9597,1,-1.0,0,noche
9598,1,19.0,1,noche
9599,1,-2.0,0,noche
9600,1,8.0,0,noche
9601,1,3.0,0,noche
9602,1,7.0,0,noche
9603,1,6.0,0,noche
9604,1,6.0,0,noche
9605,1,5.0,0,noche
9606,1,3.0,0,mañana
9607,1,2.0,0,mañana
9608,1,12.0,0,mañana
9609,1,-1.0,0,mañana
9610,1,3.0,0,mañana
9611,1,3.0,0,mañana
9612,1,3.0,0,mañana
9613,1,4.0,0,mañana
9614,1,-2.0,0,mañana
9615,1,12.0,0,mañana
9616,1,0.0,0,mañana
9617,1,1.0,0,mañana
9618,1,5.0,0,mañana
9619,1,2.0,0,mañana
9620,1,2.0,0,mañana
9621,1,3.0,0,mañana
9622,1,0.0,0,mañana
9623,1,3.0,0,mañana
9624,1,3.0,0,mañana
9625,1,2.0,0,mañana
9626,1,0.0,0,mañana
9627,1,5.0,0,mañana
9628,1,-3.0,0,mañana
9629,1,2.0,0,mañana
9630,1,-5.0,0,mañana
9631,1,5.0,0,mañana
9632,1,9.0,0,tarde
9633,1,4.0,0,tarde
9634,1,1.0,0,tarde
9635,1,19.0,1,tarde
9636,1,2.0,0,tarde
9637,1,6.0,0,tarde
9638,1,1.0,0,tarde
9639,1,-1.0,0,tarde
9640,1,9.0,0,tarde
9641,1,-1.0,0,tarde
9642,1,9.0,0,tarde
9643,1,7.0,0,tarde
9644,1,1.0,0,tarde
9645,1,10.0,0,tarde
9646,1,0.0,0,tarde
9647,1,-1.0,0,tarde
9648,1,0.0,0,tarde
9649,1,3.0,0,tarde
9650,1,29.0,1,tarde
9651,1,4.0,0,tarde
9652,1,5.0,0,tarde
9653,1,0.0,0,tarde
9654,1,4.0,0,tarde
9655,1,0.0,0,tarde
9656,1,31.0,1,tarde
9657,1,-2.0,0,tarde
9658,1,2.0,0,tarde
9659,1,12.0,0,mañana
9660,1,10.0,0,mañana
9661,1,128.0,1,tarde
9662,1,12.0,0,tarde
9663,1,6.0,0,mañana
9664,1,12.0,0,tarde
9665,1,1.0,0,tarde
9666,1,10.0,0,mañana
9667,1,3.0,0,tarde
9668,1,7.0,0,mañana
9669,1,7.0,0,tarde
9670,1,4.0,0,tarde
9671,1,5.0,0,tarde
9672,1,16.0,1,mañana
9673,1,24.0,1,tarde
9674,1,5.0,0,tarde
9675,1,5.0,0,tarde
9676,1,-2.0,0,mañana
9677,1,72.0,1,mañana
9678,1,-1.0,0,mañana
9679,1,3.0,0,mañana
9680,1,1.0,0,mañana
9681,1,5.0,0,mañana
9682,1,3.0,0,mañana
9683,1,-4.0,0,mañana
9684,1,-1.0,0,mañana
9685,1,2.0,0,mañana
9686,1,-2.0,0,mañana
9687,1,2.0,0,mañana
9688,1,2.0,0,mañana
9689,1,1.0,0,mañana
9690,1,3.0,0,mañana
9691,1,-2.0,0,tarde
9692,1,12.0,0,tarde
9693,1,-2.0,0,tarde
9694,1,9.0,0,tarde
9695,1,13.0,0,tarde
9696,1,12.0,0,tarde
9697,1,1.0,0,mañana
9698,1,8.0,0,tarde
9699,1,0.0,0,tarde
9700,1,2.0,0,tarde
9701,1,-1.0,0,tarde
9702,1,0.0,0,tarde
9703,1,4.0,0,tarde
9704,1,1.0,0,mañana
9705,1,3.0,0,tarde
9706,1,14.0,0,tarde
9707,1,4.0,0,tarde
9708,1,2.0,0,tarde
9709,1,19.0,1,tarde
9710,1,5.0,0,tarde
9711,1,-1.0,0,mañana
9712,1,2.0,0,tarde
9713,1,5.0,0,tarde
9714,1,1.0,0,tarde
9715,1,5.0,0,tarde
9716,1,3.0,0,tarde
9717,1,-3.0,0,mañana
9718,1,4.0,0,mañana
9719,1,0.0,0,mañana
9720,1,-1.0,0,mañana
9721,1,3.0,0,mañana
9722,1,1.0,0,mañana
9723,1,14.0,0,mañana
9724,1,1.0,0,mañana
9725,1,5.0,0,mañana
9726,1,13.0,0,mañana
9727,1,-1.0,0,mañana
9728,1,5.0,0,mañana
9729,1,9.0,0,mañana
9730,1,2.0,0,mañana
9731,1,7.0,0,mañana
9732,1,2.0,0,mañana
9733,1,9.0,0,mañana
9734,1,4.0,0,mañana
9735,1,0.0,0,mañana
9736,1,15.0,0,mañana
9737,1,4.0,0,mañana
9738,1,20.0,1,mañana
9739,1,3.0,0,mañana
9740,1,11.0,0,mañana
9741,1,2.0,0,mañana
9742,1,2.0,0,mañana
9743,1,-1.0,0,mañana
9744,1,3.0,0,mañana
9745,1,6.0,0,tarde
9746,1,3.0,0,noche
9747,1,3.0,0,tarde
9748,1,11.0,0,tarde
9749,1,14.0,0,mañana
9750,1,3.0,0,tarde
9751,1,3.0,0,tarde
9752,1,-1.0,0,tarde
9753,1,1.0,0,noche
9754,1,2.0,0,tarde
9755,1,11.0,0,tarde
9756,1,-1.0,0,mañana
9757,1,4.0,0,tarde
9758,1,1.0,0,tarde
9759,1,-5.0,0,tarde
9760,1,10.0,0,noche
9761,1,14.0,0,tarde
9762,1,1.0,0,tarde
9763,1,-2.0,0,mañana
9764,1,6.0,0,tarde
9765,1,10.0,0,tarde
9766,1,10.0,0,tarde
9767,1,19.0,1,noche
9768,1,2.0,0,tarde
9769,1,1.0,0,tarde
9770,1,7.0,0,mañana
9771,1,43.0,1,tarde
9772,1,56.0,1,mañana
9773,1,13.0,0,tarde
9774,1,6.0,0,tarde
9775,1,11.0,0,tarde
9776,1,13.0,0,tarde
9777,1,1.0,0,tarde
9778,1,3.0,0,tarde
9779,1,8.0,0,tarde
9780,1,0.0,0,tarde
9781,1,10.0,0,tarde
9782,1,6.0,0,tarde
9783,1,6.0,0,tarde
9784,1,0.0,0,tarde
9785,1,-2.0,0,tarde
9786,1,9.0,0,tarde
9787,1,-1.0,0,tarde
9788,1,-1.0,0,tarde
9789,1,1.0,0,tarde
9790,1,3.0,0,tarde
9791,1,-5.0,0,tarde
9792,1,20.0,1,tarde
9793,1,8.0,0,tarde
9794,1,10.0,0,tarde
9795,1,3.0,0,tarde
9796,1,5.0,0,tarde
9797,1,3.0,0,tarde
9798,1,1.0,0,tarde
9799,1,1.0,0,tarde
9800,1,6.0,0,tarde
9801,1,4.0,0,mañana
9802,1,4.0,0,mañana
9803,1,11.0,0,mañana
9804,1,5.0,0,mañana
9805,1,3.0,0,mañana
9806,1,3.0,0,tarde
9807,1,1.0,0,mañana
9808,1,2.0,0,mañana
9809,1,12.0,0,mañana
9810,1,0.0,0,mañana
9811,1,1.0,0,mañana
9812,1,7.0,0,mañana
9813,1,0.0,0,tarde
9814,1,4.0,0,mañana
9815,1,98.0,1,mañana
9816,1,2.0,0,mañana
9817,1,7.0,0,mañana
9818,1,1.0,0,mañana
9819,1,21.0,1,mañana
9820,1,-2.0,0,tarde
9821,1,1.0,0,mañana
9822,1,-1.0,0,mañana
9823,1,3.0,0,mañana
9824,1,9.0,0,mañana
9825,1,5.0,0,mañana
9826,1,2.0,0,mañana
9827,1,-2.0,0,noche
9828,1,1.0,0,noche
9829,1,2.0,0,noche
9830,1,5.0,0,noche
9831,1,-1.0,0,noche
9832,1,8.0,0,noche
9833,1,0.0,0,noche
9834,1,7.0,0,noche
9835,1,-2.0,0,noche
9836,1,12.0,0,noche
9837,1,4.0,0,noche
9838,1,6.0,0,noche
9839,1,8.0,0,noche
9840,1,11.0,0,noche
9841,1,-3.0,0,noche
9842,1,0.0,0,noche
9843,1,2.0,0,noche
9844,1,2.0,0,noche
9845,1,0.0,0,noche
9846,1,10.0,0,tarde
9847,1,137.0,1,noche
9848,1,48.0,1,tarde
9849,1,6.0,0,tarde
9850,1,18.0,1,tarde
9851,1,9.0,0,noche
9852,1,5.0,0,tarde
9853,1,5.0,0,tarde
9854,1,9.0,0,tarde
9855,1,10.0,0,noche
9856,1,28.0,1,tarde
9857,1,-1.0,0,tarde
9858,1,-1.0,0,tarde
9859,1,13.0,0,noche
9860,1,3.0,0,tarde
9861,1,6.0,0,mañana
9862,1,1.0,0,mañana
9863,1,1.0,0,mañana
9864,1,18.0,1,mañana
9865,1,3.0,0,mañana
9866,1,4.0,0,mañana
9867,1,7.0,0,mañana
9868,1,0.0,0,mañana
9869,1,3.0,0,mañana
9870,1,24.0,1,mañana
9871,1,3.0,0,mañana
9872,1,25.0,1,mañana
9873,1,10.0,0,mañana
9874,1,10.0,0,mañana
9875,1,1.0,0,mañana
9876,1,0.0,0,mañana
9877,1,3.0,0,mañana
9878,1,3.0,0,mañana
9879,1,4.0,0,noche
9880,1,4.0,0,tarde
9881,1,0.0,0,noche
9882,1,2.0,0,tarde
9883,1,-1.0,0,noche
9884,1,2.0,0,tarde
9885,1,3.0,0,noche
9886,1,5.0,0,tarde
9887,1,0.0,0,tarde
9888,1,-1.0,0,tarde
9889,1,4.0,0,tarde
9890,1,13.0,0,mañana
9891,1,1.0,0,mañana
9892,1,51.0,1,mañana
9893,1,-1.0,0,mañana
9894,1,6.0,0,mañana
9895,1,155.0,1,mañana
9896,1,2.0,0,mañana
9897,1,7.0,0,mañana
9898,1,-1.0,0,mañana
9899,1,28.0,1,mañana
9900,1,1.0,0,mañana
9901,1,7.0,0,mañana
9902,1,-5.0,0,mañana
9903,1,2.0,0,mañana
9904,1,-2.0,0,mañana
9905,1,-2.0,0,mañana
9906,1,6.0,0,mañana
9907,1,-3.0,0,mañana
9908,1,-1.0,0,mañana
9909,1,1.0,0,mañana
9910,1,-3.0,0,mañana
9911,1,-5.0,0,mañana
9912,1,0.0,0,mañana
9913,1,-1.0,0,mañana
9914,1,-5.0,0,mañana
9915,1,0.0,0,mañana
9916,1,-6.0,0,mañana
9917,1,2.0,0,mañana
9918,1,2.0,0,mañana
9919,1,25.0,1,mañana
9920,1,23.0,1,tarde
9921,1,8.0,0,mañana
9922,1,0.0,0,mañana
9923,1,5.0,0,mañana
9924,1,5.0,0,tarde
9925,1,4.0,0,tarde
9926,1,4.0,0,mañana
9927,1,-1.0,0,mañana
9928,1,-2.0,0,mañana
9929,1,-3.0,0,tarde
9930,1,12.0,0,tarde
9931,1,9.0,0,mañana
9932,1,9.0,0,mañana
9933,1,22.0,1,mañana
9934,1,-3.0,0,mañana
9935,1,-1.0,0,tarde
9936,1,1.0,0,mañana
9937,1,-2.0,0,mañana
9938,1,4.0,0,tarde
9939,1,7.0,0,tarde
9940,1,14.0,0,tarde
9941,1,8.0,0,tarde
9942,1,-1.0,0,tarde
9943,1,-2.0,0,tarde
9944,1,10.0,0,tarde
9945,1,3.0,0,tarde
9946,1,8.0,0,tarde
9947,1,30.0,1,tarde
9948,1,9.0,0,tarde
9949,1,-1.0,0,tarde
9950,1,38.0,1,tarde
9951,1,0.0,0,tarde
9952,1,13.0,0,tarde
9953,1,13.0,0,tarde
9954,1,3.0,0,tarde
9955,1,23.0,1,tarde
9956,1,3.0,0,tarde
9957,1,0.0,0,tarde
9958,1,-2.0,0,tarde
9959,1,3.0,0,tarde
9960,1,2.0,0,tarde
9961,1,58.0,1,tarde
9962,1,1.0,0,tarde
9963,1,-1.0,0,tarde
9964,1,11.0,0,tarde
9965,1,12.0,0,tarde
9966,1,-4.0,0,tarde
9967,1,-5.0,0,tarde
9968,1,17.0,1,tarde
9969,1,12.0,0,tarde
9970,1,1.0,0,tarde
9971,1,-2.0,0,tarde
9972,1,22.0,1,tarde
9973,1,11.0,0,tarde
9974,1,14.0,0,noche
9975,1,21.0,1,noche
9976,1,4.0,0,noche
9977,1,20.0,1,noche
9978,1,6.0,0,tarde
9979,1,22.0,1,noche
9980,1,42.0,1,noche
9981,1,-1.0,0,noche
9982,1,11.0,0,noche
9983,1,3.0,0,noche
9984,1,35.0,1,tarde
9985,1,14.0,0,noche
9986,1,3.0,0,noche
9987,1,7.0,0,noche
9988,1,7.0,0,noche
9989,1,4.0,0,noche
9990,1,7.0,0,tarde
9991,1,-6.0,0,noche
9992,1,-4.0,0,noche
9993,1,2.0,0,noche
9994,1,7.0,0,noche
9995,1,18.0,1,noche
9996,1,1.0,0,mañana
9997,1,2.0,0,mañana
9998,1,6.0,0,mañana
9999,1,-2.0,0,mañana
10000,1,2.0,0,tarde
10001,1,10.0,0,tarde
10002,1,-1.0,0,tarde
10003,1,-2.0,0,tarde
10004,1,4.0,0,tarde
10005,1,-5.0,0,tarde
10006,1,5.0,0,tarde
10007,1,9.0,0,tarde
10008,1,-1.0,0,tarde
10009,1,1.0,0,tarde
10010,1,9.0,0,tarde
10011,1,33.0,1,tarde
10012,1,2.0,0,tarde
10013,1,5.0,0,tarde
10014,1,17.0,1,tarde
10015,1,3.0,0,tarde
10016,1,0.0,0,tarde
10017,1,-1.0,0,tarde
10018,1,15.0,0,tarde
10019,1,5.0,0,tarde
10020,1,3.0,0,tarde
10021,1,-2.0,0,tarde
10022,1,-3.0,0,tarde
10023,1,-3.0,0,tarde
10024,1,10.0,0,tarde
10025,1,0.0,0,tarde
10026,1,8.0,0,tarde
10027,1,18.0,1,tarde
10028,1,24.0,1,tarde
10029,1,-2.0,0,tarde
10030,1,-1.0,0,tarde
10031,1,-3.0,0,tarde
10032,1,15.0,0,tarde
10033,1,31.0,1,tarde
10034,1,9.0,0,tarde
10035,1,9.0,0,tarde
10036,1,6.0,0,tarde
10037,1,8.0,0,tarde
10038,1,10.0,0,tarde
10039,1,27.0,1,tarde
10040,1,-6.0,0,noche
10041,1,1.0,0,tarde
10042,1,31.0,1,tarde
10043,1,-1.0,0,tarde
10044,1,30.0,1,tarde
10045,1,-4.0,0,noche
10046,1,9.0,0,tarde
10047,1,16.0,1,tarde
10048,1,-1.0,0,tarde
10049,1,7.0,0,tarde
10050,1,-3.0,0,noche
10051,1,-3.0,0,tarde
10052,1,2.0,0,tarde
10053,1,13.0,0,tarde
10054,1,9.0,0,tarde
10055,1,1.0,0,noche
10056,1,10.0,0,noche
10057,1,-1.0,0,tarde
10058,1,5.0,0,tarde
10059,1,0.0,0,noche
10060,1,9.0,0,noche
10061,1,0.0,0,tarde
10062,1,-4.0,0,noche
10063,1,6.0,0,noche
10064,1,-4.0,0,tarde
10065,1,1.0,0,tarde
10066,1,0.0,0,noche
10067,1,5.0,0,noche
10068,1,0.0,0,tarde
10069,1,-1.0,0,tarde
10070,1,0.0,0,noche
10071,1,0.0,0,noche
10072,1,1.0,0,noche
10073,1,0.0,0,noche
10074,1,5.0,0,noche
10075,1,10.0,0,noche
10076,1,1.0,0,noche
10077,1,-2.0,0,noche
10078,1,12.0,0,noche
10079,1,-3.0,0,noche
10080,1,-1.0,0,tarde
10081,1,31.0,1,noche
10082,1,5.0,0,noche
10083,1,16.0,1,noche
10084,1,7.0,0,tarde
10085,1,28.0,1,noche
10086,1,8.0,0,noche
10087,1,19.0,1,noche
10088,1,-2.0,0,tarde
10089,1,1.0,0,noche
10090,1,-2.0,0,noche
10091,1,5.0,0,noche
10092,1,19.0,1,tarde
10093,1,22.0,1,noche
10094,1,0.0,0,noche
10095,1,6.0,0,noche
10096,1,6.0,0,tarde
10097,1,6.0,0,mañana
10098,1,41.0,1,tarde
10099,1,96.0,1,mañana
10100,1,6.0,0,tarde
10101,1,-2.0,0,mañana
10102,1,2.0,0,tarde
10103,1,7.0,0,mañana
10104,1,5.0,0,tarde
10105,1,6.0,0,mañana
10106,1,-2.0,0,tarde
10107,1,-3.0,0,mañana
10108,1,1.0,0,tarde
10109,1,-2.0,0,mañana
10110,1,26.0,1,tarde
10111,1,0.0,0,mañana
10112,1,58.0,1,mañana
10113,1,10.0,0,tarde
10114,1,2.0,0,mañana
10115,1,1.0,0,noche
10116,1,25.0,1,mañana
10117,1,-1.0,0,mañana
10118,1,3.0,0,noche
10119,1,18.0,1,mañana
10120,1,37.0,1,mañana
10121,1,4.0,0,noche
10122,1,6.0,0,mañana
10123,1,26.0,1,mañana
10124,1,5.0,0,tarde
10125,1,13.0,0,tarde
10126,1,14.0,0,mañana
10127,1,-1.0,0,tarde
10128,1,4.0,0,tarde
10129,1,47.0,1,mañana
10130,1,4.0,0,tarde
10131,1,11.0,0,tarde
10132,1,9.0,0,mañana
10133,1,14.0,0,tarde
10134,1,3.0,0,mañana
10135,1,0.0,0,tarde
10136,1,1.0,0,tarde
10137,1,-1.0,0,tarde
10138,1,11.0,0,mañana
10139,1,0.0,0,tarde
10140,1,2.0,0,tarde
10141,1,5.0,0,mañana
10142,1,-2.0,0,tarde
10143,1,14.0,0,mañana
10144,1,3.0,0,noche
10145,1,5.0,0,noche
10146,1,-4.0,0,noche
10147,1,11.0,0,noche
10148,1,9.0,0,noche
10149,1,3.0,0,noche
10150,1,4.0,0,noche
10151,1,5.0,0,noche
10152,1,8.0,0,noche
10153,1,-1.0,0,noche
10154,1,0.0,0,noche
10155,1,-1.0,0,noche
10156,1,8.0,0,noche
10157,1,1.0,0,noche
10158,1,-2.0,0,noche
10159,1,-3.0,0,noche
10160,1,5.0,0,noche
10161,1,-1.0,0,noche
10162,1,54.0,1,noche
10163,1,-1.0,0,tarde
10164,1,6.0,0,tarde
10165,1,18.0,1,tarde
10166,1,4.0,0,tarde
10167,1,11.0,0,tarde
10168,1,1.0,0,mañana
10169,1,5.0,0,tarde
10170,1,-1.0,0,tarde
10171,1,-1.0,0,tarde
10172,1,9.0,0,tarde
10173,1,0.0,0,tarde
10174,1,2.0,0,tarde
10175,1,1.0,0,mañana
10176,1,-3.0,0,tarde
10177,1,28.0,1,tarde
10178,1,-2.0,0,tarde
10179,1,12.0,0,tarde
10180,1,7.0,0,tarde
10181,1,8.0,0,tarde
10182,1,0.0,0,mañana
10183,1,-1.0,0,tarde
10184,1,0.0,0,tarde
10185,1,4.0,0,tarde
10186,1,0.0,0,tarde
10187,1,-2.0,0,tarde
10188,1,-1.0,0,tarde
10189,1,8.0,0,mañana
10190,1,11.0,0,tarde
10191,1,6.0,0,mañana
10192,1,4.0,0,mañana
10193,1,7.0,0,mañana
10194,1,4.0,0,mañana
10195,1,6.0,0,mañana
10196,1,-1.0,0,mañana
10197,1,0.0,0,mañana
10198,1,2.0,0,mañana
10199,1,3.0,0,mañana
10200,1,0.0,0,mañana
10201,1,7.0,0,mañana
10202,1,4.0,0,mañana
10203,1,2.0,0,mañana
10204,1,7.0,0,mañana
10205,1,5.0,0,mañana
10206,1,-2.0,0,mañana
10207,1,3.0,0,mañana
10208,1,5.0,0,mañana
10209,1,10.0,0,mañana
10210,1,6.0,0,mañana
10211,1,6.0,0,mañana
10212,1,9.0,0,mañana
10213,1,16.0,1,mañana
10214,1,9.0,0,mañana
10215,1,2.0,0,tarde
10216,1,6.0,0,tarde
10217,1,0.0,0,tarde
10218,1,2.0,0,tarde
10219,1,29.0,1,tarde
10220,1,-1.0,0,tarde
10221,1,-2.0,0,tarde
10222,1,-4.0,0,tarde
10223,1,-1.0,0,tarde
10224,1,2.0,0,tarde
10225,1,15.0,0,tarde
10226,1,-4.0,0,tarde
10227,1,-1.0,0,tarde
10228,1,1.0,0,tarde
10229,1,5.0,0,tarde
10230,1,16.0,1,tarde
10231,1,12.0,0,tarde
10232,1,21.0,1,tarde
10233,1,34.0,1,tarde
10234,1,3.0,0,tarde
10235,1,-1.0,0,tarde
10236,1,17.0,1,tarde
10237,1,10.0,0,tarde
10238,1,3.0,0,tarde
10239,1,0.0,0,tarde
10240,1,4.0,0,tarde
10241,1,1.0,0,tarde
10242,1,-1.0,0,tarde
10243,1,-1.0,0,tarde
10244,1,3.0,0,tarde
10245,1,1.0,0,tarde
10246,1,13.0,0,tarde
10247,1,9.0,0,tarde
10248,1,6.0,0,tarde
10249,1,-9.0,0,tarde
10250,1,2.0,0,tarde
10251,1,-1.0,0,tarde
10252,1,4.0,0,tarde
10253,1,4.0,0,tarde
10254,1,3.0,0,tarde
